■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2007-01-01~2008-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
1421,웰니스,,"165,000",0.0%,"165,000",34,34,1,2,미국,미국,,,,드라마,제이크 마하피,
1421,작가를 만나다-곡사,,"158,000",0.0%,"158,000",34,34,1,1,한국,한국,,,,,,
1431,AISFF 프로그램3,2008-05-29,"165,000",0.0%,"165,000",33,33,1,3,기타,기타,,,,기타,,
1431,EX-Now 경쟁 4,2008-09-04,"164,000",0.0%,"164,000",33,33,1,2,기타,기타,,,,기타,,
1431,반짝반짝 미로夜,2007-06-29,"396,000",0.0%,"396,000",33,33,1,1,기타,기타,,,,기타,,
1431,비밀결사 매의 발톱단: 총통은 두 번 죽지 않는다,,"171,000",0.0%,"171,000",33,33,1,5,일본,일본,,,,애니메이션,프로그맨,
1431,비키 상영 묶음13,2008-08-17,"131,600",0.0%,"131,600",33,33,1,2,기타,기타,,,,기타,,
1431,씨너스 애니충격전 8월 매니아섹션 2,2007-08-23,"162,000",0.0%,"162,000",33,33,2,4,기타,기타,,,,기타,,
1431,씨너스 애니충격전 8월 패밀리 섹션 1,2007-08-23,"157,000",0.0%,"157,000",33,33,1,2,기타,기타,,,,기타,,
1431,양쯔강을 따라서,,"66,000",0.0%,"66,000",33,33,1,2,캐나다,캐나다,,,,다큐멘터리,창 융,
1431,윤성호 단편선 1,,"228,000",0.0%,"228,000",33,33,1,1,한국,한국,,,,기타,,
1431,카고 200,,"158,000",0.0%,"158,000",33,33,1,2,러시아,러시아,,,,"드라마,스릴러",알렉세이 발라바노프,"아그니야 쿠즈네초바,알렉세이 폴루얀"
1431,파노라마4_색다른 시선,2008-05-22,"164,000",0.0%,"164,000",33,33,1,1,기타,기타,,,,,,
1431,"하루, 48시간",,"186,000",0.0%,"186,000",33,33,9,17,프랑스,프랑스,,,,코미디,카트린느 카스텔,"오레 아티카,앙트완느 드 코네"
1431,휴일없는 삶,,"219,000",0.0%,"219,000",33,33,1,3,싱가포르,싱가포르,,,,드라마,에릭 쿠,
1444,10월의 단편 상상극장 : 웃음의 영화관,,"189,600",0.0%,"189,600",32,32,1,4,한국,한국,,,,"드라마,코미디",,
1444,2008 인디애니페스트-애니메이션 수프2,,"117,000",0.0%,"117,000",32,32,1,2,기타,기타,,,,,,
1444,After 2000_방황하는 사람들,,"185,400",0.0%,"185,400",32,32,1,4,한국,한국,,,,드라마,,
1444,SIFF2008-단편경쟁8,,"160,000",0.0%,"160,000",32,32,1,2,한국,한국,,,,드라마,,
1444,SIFF2008_장편초청7,,"155,000",0.0%,"155,000",32,32,1,2,한국,한국,,,,다큐멘터리,,
1444,매미 소녀,,"160,000",0.0%,"160,000",32,32,1,11,중국,중국,,,,드라마,펑 타오,
1444,쉼터를 만나다(개막작),,"128,000",0.0%,"128,000",32,32,1,1,한국,한국,,,,,,
1444,씨너스애니임팩트 FAMILY2,2007-06-28,"158,000",0.0%,"158,000",32,32,1,2,기타,기타,,,,기타,,
1444,씨너스애니임팩트 MANIA1,2007-06-28,"157,000",0.0%,"157,000",32,32,1,2,기타,기타,,,,기타,,
1444,영국 채널 4 스페셜 1,2008-05-21,"273,000",0.0%,"273,000",32,32,1,2,잉글랜드,잉글랜드,,,,,,
1444,인디포럼2008-포럼 기획2,2008-05-30,"160,000",0.0%,"160,000",32,32,1,1,한국,한국,,,,기타,,
1444,중앙대학교졸업작품전-섹션6,2008-12-12,"96,000",0.0%,"96,000",32,32,1,2,한국,한국,,,,드라마,,
1444,초대받은 사람들,1981-10-24,"149,000",0.0%,"149,000",32,32,1,9,한국,한국,동아흥행㈜,,연소자관람가,드라마,최하원,"김지영,박암,박지훈,원미경,이영하,오지영"
1444,출산+캬카라바아,2008-05-16,"198,000",0.0%,"198,000",32,32,1,6,일본,일본,,,,기타,,
1458,4월 독립애니메이션 정기상영회,,"154,000",0.0%,"154,000",31,31,1,1,한국,한국,,,,,,
1458,금요단편극장-애니초대전,,"153,000",0.0%,"153,000",31,31,1,1,한국,한국,,,,,,
1458,씨너스 애니충격전 8월 패밀리 섹션 3,2007-08-23,"150,000",0.0%,"150,000",31,31,1,2,기타,기타,,,,기타,,
1458,아드만 키즈 스페셜,,"151,000",0.0%,"151,000",31,31,1,2,잉글랜드,잉글랜드,,,,,,
1458,해피 뉴 라이프,,"140,000",0.0%,"140,000",31,31,1,2,헝가리,헝가리,,,,드라마,아르파드 보그단,
1458,히어로즈,2008-06-05,"145,000",0.0%,"145,000",31,31,1,2,프랑스,프랑스,,,,드라마,사미르 카르닉,제임스 카이슨 리
1464,AISFF 프로그램2,2008-05-29,"150,000",0.0%,"150,000",30,30,1,3,기타,기타,,,,기타,,
1464,SIFF2008-단편경쟁5,,"150,000",0.0%,"150,000",30,30,1,2,한국,한국,,,,다큐멘터리,,
1464,SIFF2008_장편경쟁1,,"144,000",0.0%,"144,000",30,30,1,2,한국,한국,,,,드라마,,
1464,비바 토날: 댄스의 시대,,"162,000",0.0%,"162,000",30,30,1,2,대만,대만,,,,다큐멘터리,"꾸어젼띠,지옌웨이스",
1464,풀메탈 빌리지,2008-08-28,"120,000",0.0%,"120,000",30,30,1,2,독일,독일,,,,다큐멘터리,조성형,
1469,69 식스티 나인,2005-03-25,"175,000",0.0%,"97,292,500",29,"14,734",1,4,일본,일본,,스폰지,15세관람가,드라마,이상일,"츠마부키 사토시,안도 마사노부"
1469,Tea Time with 인디애니박스,,"203,000",0.0%,"203,000",29,29,1,1,한국,한국,,,,,,
1469,그녀의 은밀한 사랑일기,2007-07-20,"200,000",0.0%,"200,000",29,29,1,1,일본,일본,,거원시네마(주),청소년관람불가,드라마,"히로키 류이치,시노하라 테츠오","하세가와 쿄코,이케우치 히로유키"
1469,내 마음의 풍금,1999-03-27,"174,000",0.0%,"174,000",29,29,1,4,한국,한국,아트힐(주),,모든 관람객이 관람할 수 있는 등급,"멜로/로맨스,드라마",이영재,"이병헌,전도연,이미연,송옥숙,이인철,이대연,김일우,남덕우,김은미,신신애,김동영"
1469,베스트 폴란드 애니메이션,,"141,000",0.0%,"141,000",29,29,1,2,폴란드,폴란드,,,,,,
1469,씨너스애니임팩트 FAMILY1,2007-06-28,"130,000",0.0%,"130,000",29,29,1,3,기타,기타,,,,기타,,
1469,애국자,2008-05-13,"150,000",0.0%,"150,000",29,29,1,2,독일,독일,,,,드라마,,
1469,워터 보이즈,2002-08-15,"203,000",0.0%,"203,000",29,29,1,6,일본,일본,,(주)미로비젼,전체관람가,코미디,야구치 시노부,"츠마부키 사토시,스기우라 타이요,타케나카 나오토"
1469,인디포럼2008-국내신작 3,2008-05-30,"145,000",0.0%,"145,000",29,29,1,2,한국,한국,,,,드라마,,
1478,2008 인디애니페스트-비경쟁,,"112,000",0.0%,"112,000",28,28,1,2,한국,한국,,,,,,
1478,9.11-8.15 일본심중,,"140,000",0.0%,"140,000",28,28,1,3,일본,일본,,,,다큐멘터리,오우라 노부유키,
1478,나는 아무것도 두렵지 않아,,"122,000",0.0%,"122,000",28,28,1,2,칠레,"칠레,스페인,베네수엘라",,,,드라마,곤살로 후스티니아노,에두아도 바릴
1478,남성의 증명,2008-04-24,"106,000",0.0%,"106,000",28,28,1,7,한국,한국,,,,드라마,,
1478,다시 외 3편,2007-07-04,"56,000",0.0%,"56,000",28,28,1,1,기타,기타,,,,기타,,
1478,달빛 속삭임,2006-04-20,"139,000",0.0%,"5,579,500",28,871,1,3,일본,일본,니카추,㈜인디스토리,18세관람가,멜로/로맨스,시오타 아키히코,미즈하시 켄지
1478,백수와 고용,,"111,000",0.0%,"111,000",28,28,1,2,한국,한국,,,,,,
1478,숏!숏!숏!,2007-09-20,"140,000",0.0%,"140,000",28,28,1,11,한국,한국,(재)전주국제영화제조직위원회,㈜인디스토리,12세이상관람가,기타,"김종관,손원평,함경록",
1478,아웃 오브 플레이스,,"140,000",0.0%,"140,000",28,28,1,3,일본,일본,,,,다큐멘터리,사토 마코토,"다니엘 바렌보임,노암 촘스키"
1478,에로틱 번뇌 보이,2008-03-07,"119,000",0.0%,"119,000",28,28,1,2,한국,한국,,,,다큐멘터리,최진성,"김우,최진성,이선균"
1478,작가를 만나다-노동석,,"136,000",0.0%,"136,000",28,28,1,1,한국,한국,,,,,,
1478,파빌리온 살라만더,,"157,500",0.0%,"157,500",28,28,1,3,일본,일본,,,,코미디,토미나가 마사노리,"오다기리 조,카시이 유우"
1490,Indi-Visual 제이 로젠블라트 1,2008-09-04,"119,000",0.0%,"119,000",27,27,1,1,미국,미국,,,,기타,,
1490,SIFF2008_장편경쟁5,,"135,000",0.0%,"135,000",27,27,1,2,한국,한국,,,,다큐멘터리,,
1490,내친구 부치 리카+길 위에서,2008-06-04,"133,000",0.0%,"133,000",27,27,1,2,미국,"미국,호주",,,,드라마,,
1490,상실의 파편+왜놈에게,2008-09-20,"129,000",0.0%,"129,000",27,27,1,4,일본,일본,,,,다큐멘터리,,
1490,소년 코스믹,2008-07-22,"72,000",0.0%,"72,000",27,27,1,3,브라질,브라질,,,,,,
1490,씨너스 애니충격전 8월 매니아섹션 1,2007-08-23,"134,000",0.0%,"134,000",27,27,1,2,기타,기타,,,,기타,,
1490,왈츠,,"129,000",0.0%,"129,000",27,27,1,2,이탈리아,이탈리아,,,,드라마,살바토레 마이라,"발레리아 솔라리노,모리지오 미켈리"
1490,작가를 만나다-황규덕,,"135,000",0.0%,"135,000",27,27,1,1,한국,한국,,,,,,
1490,중앙대학교졸업작품전-섹션10,2008-12-12,"81,000",0.0%,"81,000",27,27,1,1,한국,한국,,,,드라마,,
1490,퍼니 하 하,,"157,000",0.0%,"157,000",27,27,1,2,미국,미국,,,,"코미디,드라마",앤드류 부자스키,"케이트 돌렌메이어,마크 허리히"
1490,해피엔드,1999-12-11,"162,000",0.0%,"162,000",27,27,1,8,한국,한국,(주)명필름,,18세관람가,"멜로/로맨스,스릴러",정지우,"최민식,전도연,주진모,김병춘,주현,손진호,박성일,박지일,김병춘"
1501,SIFF2008_국내 기획1,,"126,000",0.0%,"126,000",26,26,1,2,한국,한국,,,,"다큐멘터리,드라마",,
1501,그림자+하리마노,2008-09-20,"127,500",0.0%,"127,500",26,26,1,3,일본,일본,,,,다큐멘터리,,
1501,다카다와타루 스타일로,,"129,000",0.0%,"129,000",26,26,1,3,일본,일본,,,,다큐멘터리,시라이시 코지,
1501,보다 깊이 2,,"130,000",0.0%,"130,000",26,26,1,3,한국,한국,,,,드라마,,
1501,섬이 되다,,"138,000",0.0%,"138,000",26,26,1,4,한국,한국,,,,다큐멘터리,임은희,
1501,알렉산더 클루게 특별전-서펀틴 갤러리 프로그램,2008-05-13,"138,000",0.0%,"138,000",26,26,1,2,독일,독일,,,,드라마,,
1501,에코,,"126,000",0.0%,"126,000",26,26,1,2,덴마크,덴마크,,,,드라마,안데르스 모르겐탈러,"피터 스토메어,킴 보드니아"
1501,유랑,,"117,000",0.0%,"117,000",26,26,1,2,러시아,러시아,,,,드라마,베라 스토로체바,"드미트리 듀제프,크세니야 쿠테포바"
1501,파졸리니,,"123,000",0.0%,"123,000",26,26,1,2,이탈리아,이탈리아,,,,다큐멘터리,주세페 베르톨루치,피에르 파올로 파솔리니
1501,화기애애,,"52,000",0.0%,"52,000",26,26,1,1,한국,한국,한국여성노동자협의회,,,드라마,장희선,"김꽃비,길해연,박현영"
1501,화엄경,1993-06-26,"130,000",0.0%,"130,000",26,26,1,2,한국,한국,태흥영화(주),,연소자관람불가,"드라마,멜로/로맨스",장선우,"김은미,원미경,오태경,김혜선,이혜영,신현준"
1512,Lab Program 1,2008-09-04,"125,000",0.0%,"125,000",25,25,1,2,기타,기타,,,,기타,,
1512,금요단편극장-콧구멍 속 녹차지렁이,,"116,000",0.0%,"116,000",25,25,1,1,한국,한국,,,,,,
1512,더 마린,,"151,000",0.0%,"151,000",25,25,1,7,미국,미국,,,15세이상관람가,"액션,스릴러",존 보니토,"존 시나,로버트 패트릭,켈리 칼슨"
1512,보다 깊이 1,,"125,000",0.0%,"125,000",25,25,1,3,한국,한국,,,,드라마,,
1512,완벽한 도미요리,,"96,000",0.0%,"96,000",25,25,1,5,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,공포(호러),나홍진,"이재수,배용근"
1512,유러피언 애니_페스티벌 인 서울_오로라 스페셜 1,2008-09-05,"72,000",0.0%,"72,000",25,25,1,4,영국,영국,,,,,,
1512,인디포럼2008-일본 독립영화 특별전3,2008-05-30,"125,000",0.0%,"125,000",25,25,1,2,일본,일본,,,,드라마,,
1519,EIDF-다큐멘터리 정신상 수상작,2008-09-11,"48,000",0.0%,"48,000",24,24,1,2,기타,기타,,,,다큐멘터리,,
1519,EX-Now 경쟁 3,2008-09-04,"120,000",0.0%,"120,000",24,24,1,2,기타,기타,,,,,,
1519,Romance 단편4,,"117,000",0.0%,"117,000",24,24,1,3,한국,한국,,,,기타,,
1519,금요단편극장-바람이 분다,,"111,000",0.0%,"111,000",24,24,1,1,한국,한국,,,,,,
1519,금요단편극장-백 투1.9.9.8,,"113,000",0.0%,"113,000",24,24,1,1,한국,한국,,,,드라마,,
1519,마지막 농사꾼,,"128,000",0.0%,"128,000",24,24,1,2,대만,대만,,,,다큐멘터리,"안란권,장익증",
1519,마추카,,"113,000",0.0%,"113,000",24,24,1,1,칠레,"칠레,스페인,영국,프랑스",,,,드라마,안드레스 우드,"마티아스 쿼어,아리엘 마텔루나,마누엘라 마텔리"
1519,배우 임지규를 만나다,,"120,000",0.0%,"120,000",24,24,1,1,한국,한국,,,,드라마,,
1519,벡 : 전갈을 찾아라,,"96,000",0.0%,"96,000",24,24,1,1,스웨덴,스웨덴,,,,,,
1519,스콜피온,,"140,000",0.0%,"140,000",24,24,10,19,프랑스,프랑스,,,,"액션,드라마",줄리앙 세리,"클로비스 코르니악,프란시스 레노드"
1519,인디포럼2008-국내신작 4,2008-05-30,"120,000",0.0%,"120,000",24,24,1,2,한국,한국,,,,드라마,,
1519,작은 여자 큰 여자 그 사이에 낀 남자-에피소드2,,"114,000",0.0%,"114,000",24,24,1,2,한국,한국,,,,다큐멘터리,서동일,
1531,HD 컬렉션1,,"115,000",0.0%,"115,000",23,23,1,1,한국,한국,,,,드라마,,
1531,SIFF2008_장편경쟁10,,"115,000",0.0%,"115,000",23,23,1,2,한국,한국,,,,다큐멘터리,,
1531,SIFF2008_장편경쟁4,,"111,000",0.0%,"111,000",23,23,1,2,한국,한국,,,,드라마,,
1531,SIFF2008_장편초청4,,"115,000",0.0%,"115,000",23,23,1,2,한국,한국,,,,다큐멘터리,,
1531,금요단편극장-2008년 영화제가 사랑한 'Short Films',,"113,000",0.0%,"113,000",23,23,1,2,한국,한국,,,,드라마,,
1531,금요단편극장-내 인생의 단편 BEST,,"111,000",0.0%,"111,000",23,23,1,1,한국,한국,,,,,,
1531,달팽이+따뜻한 포옹,2008-05-30,"138,000",0.0%,"138,000",23,23,1,3,일본,일본,,,,드라마,,
1531,"배, 산에 오르다",,"110,000",0.0%,"110,000",23,23,1,3,일본,일본,,,,다큐멘터리,혼다 타카요시,
1531,보더랜드,,"137,000",0.0%,"137,000",23,23,1,6,멕시코,"멕시코,미국",,,,"범죄,공포(호러)",제브 버맨,"브라이언 프리슬리,라이더 스트롱,제이크 먹스워시"
1531,사자굴,,"175,000",0.0%,"175,000",23,23,1,3,아르헨티나,아르헨티나,,,,드라마,파블로 트라페로,"마르티나 거스만,엘리 메데이로스"
1541,After 2000_신기한 로맨스,,"124,200",0.0%,"124,200",22,22,1,2,한국,한국,,,,멜로/로맨스,,
1541,SIFF2008_장편경쟁7,,"106,000",0.0%,"106,000",22,22,1,2,한국,한국,,,,다큐멘터리,,
1541,SIFF2008_장편초청5,,"108,000",0.0%,"108,000",22,22,1,2,한국,한국,,,,드라마,,
1541,나의 화려한 인생,,"88,000",0.0%,"88,000",22,22,1,1,호주,호주,,,,,,
1541,밤을 걸고,,"88,000",0.0%,"88,000",22,22,1,1,일본,일본,,,,드라마,김수진,"후와 만사쿠,후부키 준"
1541,위험한 소유,,"110,000",0.0%,"110,000",22,22,1,2,미국,미국,,,,스릴러,샘 잘루츠키,"다니엘 사울리,패티 다밴빌"
1541,인디포럼2008-국내신작 5,2008-05-30,"110,000",0.0%,"110,000",22,22,1,2,한국,한국,,,,다큐멘터리,,
1541,중앙대학교졸업작품전-섹션4,2008-12-12,"66,000",0.0%,"66,000",22,22,1,2,한국,한국,,,,드라마,,
1541,프랑스 영화 2X50,,"150,000",0.0%,"150,000",22,22,1,3,프랑스,프랑스,,,,다큐멘터리,"장 뤽 고다르,안느 마리 미에빌","장 뤽 고다르,미셸 피콜리"
1541,흑야,2008-03-13,"119,000",0.0%,"119,000",22,22,1,11,일본,"일본,태국,홍콩",,(주)부귀영화,15세이상관람가,"공포(호러),스릴러","아키야마 다카히코,양백견,타니트 지트나쿤","곽품초,누챠 부츠리,황완령,유심유,카시와바라 타카시,세토 아사카"
1551,2008 인디애니페스트-개막작 섹션,,"84,000",0.0%,"84,000",21,21,1,1,한국,한국,,,,,,
1551,4월 실험영화 정기상영회,2008-04-18,"105,000",0.0%,"105,000",21,21,1,2,기타,기타,,,,기타,,
1551,Romance 단편5,,"105,000",0.0%,"105,000",21,21,1,3,한국,한국,,,,기타,,
1551,나의 장례일기,,"104,000",0.0%,"104,000",21,21,1,3,일본,일본,,,,다큐멘터리,마츠바라 준코,
1551,"라라 선샤인, 잘 있어요, 이젠",,"84,000",0.0%,"84,000",21,21,1,1,한국,한국,,,,,,
1551,르로이,,"84,000",0.0%,"84,000",21,21,1,2,독일,독일,,,,"코미디,드라마",아민 볼커스,"알랭 모렐,안나 하우스버그"
1551,모래 알갱이가 있는 풍경,,"42,000",0.0%,"42,000",21,21,1,1,미국,미국,,,,다큐멘터리,미나 난지,
1551,보다 깊이 3,,"105,000",0.0%,"105,000",21,21,1,3,한국,한국,,,,드라마,,
1551,블러프,,"116,000",0.0%,"116,000",21,21,10,10,콜롬비아,콜롬비아,,,,"코미디,스릴러",펠리페 마르티네즈,"페데리코 로루소,루이스 에두아르도 아랑고,카롤리나 고메즈"
1551,아름다운 청년 전태일,1995-11-18,"118,000",0.0%,"118,000",21,21,1,2,한국,한국,(주)씨네이천,,고등학생이상관람가,드라마,박광수,"김선재,홍경인,문성근,유순철,이용녀,박미현,이주실,권태원,정인기,김기천"
1551,애니충격감독열전-정민영,,"113,000",0.0%,"113,000",21,21,1,4,한국,한국,,,,,,
1551,작가를 만나다-이지상,2008-09-27,"91,000",0.0%,"91,000",21,21,1,2,한국,한국,,,,드라마,,
1551,초롤케의 딸,,"88,000",0.0%,"88,000",21,21,1,3,한국,한국,,㈜인디스토리,12세이상관람가,다큐멘터리,박미선,파스쿠알라
1551,츠치모토 노리아키의 다큐멘터리와 삶,,"99,000",0.0%,"99,000",21,21,1,4,일본,일본,,,,다큐멘터리,후지와라 토시,
1565,2008 인디애니페스트-경쟁4 학생,,"77,000",0.0%,"77,000",20,20,1,2,한국,한국,,,,,,
1565,AA,,"185,000",0.0%,"185,000",20,20,1,2,일본,일본,,,,다큐멘터리,아오야마 신지,
1565,AISFF2008 개막작,,"140,000",0.0%,"140,000",20,20,1,1,기타,기타,,,,기타,,
1565,EX-Now 경쟁 2,2008-09-04,"100,000",0.0%,"100,000",20,20,1,2,기타,기타,,,,기타,,
1565,단편영화 감독 특별전_원신연,,"110,600",0.0%,"110,600",20,20,1,2,한국,한국,,,,드라마,,
1565,벚꽃편지+달팽이:나의 할머니,2008-05-15,"136,000",0.0%,"136,000",20,20,1,3,일본,일본,,,,기타,,
1565,소유와 무소유,,"128,000",0.0%,"128,000",20,20,1,4,미국,미국,워너브러더스사㈜,,,"드라마,멜로/로맨스,스릴러",하워드 혹스,"험프리 보가트,월터 브레넌"
1565,우리는 하나,,"46,000",0.0%,"46,000",20,20,1,2,영국,영국,,,,다큐멘터리,폴 테일러,
1565,이주여성이 만드는 여성영화 제작워크숍,,"40,000",0.0%,"40,000",20,20,1,2,한국,한국,,,,다큐멘터리,,
1565,정기상영회,2008-01-15,"100,000",0.0%,"100,000",20,20,1,1,기타,기타,,,,기타,,
1565,코마네코 : 호기심 많은 고양이,2007-07-19,"70,000",0.0%,"70,000",20,20,1,2,일본,일본,,,,기타,고다 츠네오,
1576,"10,000 BC + 어메이징 그레이스 + 댄 인 러브",2008-03-27,"200,000",0.0%,"200,000",19,19,1,2,기타,기타,,,,기타,,
1576,EXiS2008 폐막식,,"93,000",0.0%,"93,000",19,19,1,1,한국,한국,,,,기타,,
1576,Lab Program 3,2008-09-04,"95,000",0.0%,"95,000",19,19,1,1,기타,기타,,,,기타,,
1576,NCN Cinema 특별전,2007-12-20,"73,000",0.0%,"73,000",19,19,1,3,기타,기타,,,,기타,,
1576,Scream 단편2,,"90,500",0.0%,"90,500",19,19,1,3,한국,한국,,,,기타,,
1576,라디오 스타,2006-09-28,"76,000",0.0%,"9,860,797,500",19,"1,590,685",1,8,한국,한국,"(주)영화사아침,(주)씨네월드",(주)시네마서비스,12세관람가,드라마,이준익,"박중훈,안성기,김현아,강광원,함수연,손덕배,허민희,조련,최정윤,황인준,나성식,황현성,노브레인,정원호,이순금,이준익,이재은,정석용,신정근,김장훈,윤주상,안미나"
