,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
3073,피터와 모글리의 크리스마스 어드벤처,2017-11-23,241351800,241351800,34899,34899,250,1705,인도,(주)팝엔터테인먼트,[국내] 전체 관람가,애니메이션,타파스 차크라바르티,
3074,내 친구의 엄마 (무삭제),2017-01-19,5000,5000,1,1,1,1,한국,,,,탁승오,
3075,내 친구의 아내 (무삭제),2016-04-01,50000,50000,10,10,1,1,한국,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,탁승오,정태민
3076,내 친구의 엄마,2016-10-12,1095000,1095000,208,208,16,20,한국,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,탁승오,"이유찬,이은미,강예나,이준혁,고화숙"
3077,내 친구의 아내,2015-12-03,4493000,4493000,622,622,20,45,한국,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,탁승오,"정태민,탁민"
3078,이시바시 에이코 - 이미테이션 오브 라이프,,20566,20566,46,46,1,2,일본,,,애니메이션,탁콤,
3079,여름이 없었던 해,,77000,77000,13,13,1,4,말레이시아,,[국내] 15세 관람가,드라마,탄 추이무이,
3080,사랑은 이긴다,,427000,427000,63,63,1,3,말레이시아,,,말레이지아,탄 추이무이,
3081,비망록: 보이지 않는 도시,,0,54000,0,11,1,1,싱가포르,,,,탄 핀핀,
3082,"싱가포르에게, 사랑을 담아",,165000,165000,33,33,1,4,싱가포르,,,다큐멘터리,탄 핀핀,
3083,로봇 사용설명서,2017-10-02,6000,6000,1,1,1,1,이스라엘,(주)도키엔터테인먼트,15세이상관람가,액션,"탈 골드버그,갈 젤레즈니악","요탐 이사이,힐리 옐롬"
3084,제로 모티베이션,2016-01-21,5370000,5370000,798,798,14,147,이스라엘,(주)유로커뮤니케이션,15세이상관람가,드라마,탈야 라비,"데이너 이브기,넬리 타가르,샤니 클라인"
3085,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,5618700,5618700,608,608,18,270,미국,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,다큐멘터리,탐라 데이비스,줄리언 슈나벨
3086,나를 닮은 얼굴,2010-09-30,0,4944500,0,893,1,1,한국,(주)영화사 진진,전체관람가,다큐멘터리,태미 추,"노명자,브렌트,박효정"
3087,인간의 시간,,6000,6000,1,1,1,1,한국,,,한국,태준식,
3088,태준식 감독 단편모음,,10000,10000,2,2,1,1,한국,,,,태준식,
3089,당신과 나의 전쟁,,29200,738200,6,110,1,1,한국,,[국내] 12세 관람가,다큐멘터리,태준식,
3090,촌구석,,725000,1041000,141,195,1,4,한국,,,다큐멘터리,태준식,
3091,샘터분식-그들도 우리처럼,2009-11-26,52000,1869100,9,300,1,4,한국,시네마달,전체관람가,다큐멘터리,태준식,"최영임,김진일"
3092,어머니,2012-04-05,264000,29273400,132,4553,1,3,한국,㈜인디스토리,12세이상관람가,다큐멘터리,태준식,이소선
3093,슬기로운 해법,2014-05-15,78000,31567600,36,4766,1,5,한국,(주)시네마달,12세이상관람가,다큐멘터리,태준식,"조승호,김민기,김성재,주진우"
3094,초승달의 집,,615000,615000,123,123,1,1,한국,,,다큐멘터리,"태휘원,김재영",
3095,나를 찾아봐,2015-09-24,5000,5000,1,1,1,1,미국,오퍼스픽쳐스(유),청소년관람불가,공포(호러),테드 게오게간,"바바라 크램튼,앤드류 센세닉,리사 마리,래리 페센덴"
3096,람보,1983-06-17,94000,94000,36,36,1,2,미국,(주)제이앤씨미디어그룹,"국민학생관람불가,15세이상관람가",액션,테드 코체프,"실베스터 스탤론,리차드 크레나,브라이언 데니히,빌 맥키니"
3097,이것이 법이다,1974-08-15,193000,193000,66,66,1,3,미국,,,,테드 포스트,
3098,집행자,,20000,182000,10,74,1,1,미국,,15세 관람가 ,서부,테드 포스트,"클린트 이스트우드,팻 힝글,잉거 스티븐스"
3099,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,781495500,781495500,122362,122362,239,3560,일본,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,테라모토 유키요,"미즈타 와사비,오오하라 메구미"
3100,극장판 도라에몽: 진구와 철인군단 날아라 천사들,2011-07-28,937570000,937570000,138277,138277,154,3335,일본,에이원엔터테인먼트,전체관람가,애니메이션,테라모토 유키요,미즈타 와사비
3101,섹스를 사세요,,223000,223000,84,84,1,2,캐나다,,,다큐멘터리,"테레사 맥이네스,켄트 네이슨",
3102,세 남매,,212000,212000,32,32,1,2,포르투갈,,15세 관람가 ,드라마,테레사 빌라베르데,"마리아 드 메데이로스,마르셀로 우르게게,예브게니 시디킨"
3103,외딴 길,,257000,257000,40,40,1,2,포르투갈,,,,테레사 빌라베르데,
3104,꼬마돼지 베이브의 대모험,2017-06-15,30000,293389100,6,42885,1,1,독일,BoXoo 엔터테인먼트,[국내] 전체 관람가,애니메이션,테레사 스트로젝,"마이클 케슬러,엑셀 프랄,랄프 슈미츠"
3105,러브 앤 레몬,,182000,182000,26,26,2,3,스웨덴,,,멜로/로맨스,테레사 파빅,"라켈 웜랜더,조세핀 보너버쉬,단 에크보리"
3106,리버풀의 추억,,182000,294000,35,51,1,3,영국,,,다큐멘터리,테렌스 데이비스,
3107,환희의 집,,340000,340000,68,68,1,3,영국,,,영국,테렌스 데이비스,"질리언 앤더슨,댄 애크로이드,엘레너 브론"
3108,"먼 목소리, 계속되는 삶",,1254000,2360000,175,381,1,2,영국,,,,테렌스 데이비스,
3109,조용한 열정,2017-11-23,28000,36600800,8,4925,1,1,영국,"주식회사 디에스이이디,(주)로카",12세이상관람가,드라마,테렌스 데이비스,"신시아 닉슨,제니퍼 엘"
3110,더 딥 블루 씨,2015-04-23,54494961,54494961,7069,7069,38,541,영국,(주)팝엔터테인먼트,청소년관람불가,멜로/로맨스,테렌스 데이비스,"레이첼 와이즈,톰 히들스턴"
3111,히든 라이프,,189000,189000,27,27,1,2,미국,,15세 관람가 ,드라마,테렌스 맬릭,"오거스트 딜,발레리 파흐너,브루노 강쯔"
3112,천국의 나날들,,150000,150000,31,31,1,2,미국,,15세 관람가 ,드라마,테렌스 맬릭,"리차드 기어,브룩 아담스,샘 쉐퍼드"
3113,황무지,,326000,326000,65,65,1,3,미국,,,범죄,테렌스 맬릭,"마틴 쉰,씨씨 스페이식,워렌 오티스"
3114,투 더 원더,2014-03-06,17541000,17541000,2275,2275,5,114,미국,(주)미디어데이,청소년관람불가,멜로/로맨스,테렌스 맬릭,"벤 애플렉,올가 쿠릴렌코,레이첼 맥아담스"
3115,나이트 오브 컵스,2015-11-12,21438500,21438500,2844,2844,37,407,미국,(주)프레인글로벌,청소년관람불가,드라마,테렌스 맬릭,"크리스찬 베일,케이트 블란쳇,나탈리 포트만"
3116,송 투 송,2017-07-26,172525100,172525100,22518,22518,97,1526,미국,CGV아트하우스,청소년관람불가,드라마,테렌스 맬릭,"라이언 고슬링,루니 마라"
3117,트리 오브 라이프,2011-10-27,353000,372355500,48,51866,1,3,미국,(주)에스비에스콘텐츠허브,15세이상관람가,드라마,테렌스 맬릭,"브래드 피트,피오나 쇼,숀 펜"
3118,레드 선,1972-09-16,375000,587000,75,181,1,4,미국,,,액션,테렌스 영,"찰스 브론슨,알랭 들롱,우슬라 안드레스"
3119,어두워질 때까지,,215000,966000,96,354,1,10,미국,,,스릴러,테렌스 영,"오드리 헵번,알란 아킨,리차드 크레나"
3120,007 제2편 : 위기일발,1973-09-21,350000,15113000,175,7448,1,8,영국,,,스릴러,테렌스 영,"숀 코네리,페드로 아멘다리즈,로버트 쇼"
3121,007 살인번호,,3718000,23398000,1861,11705,2,51,영국,,,액션,테렌스 영,"숀 코네리,우슬라 안드레스,조셉 와이즈먼"
3122,미이라의 복수,,315000,315000,60,60,1,3,영국,,,,테렌스 피셔,
3123,드라큘라의 신부들,,356000,356000,67,67,1,3,영국,,,,테렌스 피셔,
3124,늑대인간의 저주,,377000,377000,67,67,1,3,영국,,,영국,테렌스 피셔,"클리포드 에반스,올리버 리드,이본느 로메인"
3125,지옥에서 온 프랑켄슈타인과 괴물,,435000,435000,80,80,1,3,영국,,,공포,테렌스 피셔,"피터 커싱,쉐인 브라이언트,매들린 스미스"
3126,드라큘라,,538000,538000,98,98,1,3,영국,,,,테렌스 피셔,
3127,프랑켄슈타인의 저주,,563000,563000,102,102,1,4,영국,,,공포,테렌스 피셔,"피터 커싱,하젤 코트,로버트 유쿼하트"
3128,헤이라이드: 죽음의 마을,2015-10-22,5000,5000,1,1,1,1,미국,주식회사 루믹스미디어,청소년관람불가,공포(호러),테론 R. 팔슨즈,"쉐리 이킨,제레미 샌드,리차드 타이슨,데이빗 샤크 프랄릭"
3129,벤베누토 첼리니,2015-03-04,16181500,16181500,956,956,12,89,영국,콘텐숍/SDC코리아(주),[국내] 전체 관람가,공연실황,테리 길리엄,"마이클 스파이어스,코린 윈터스,니콜라스 팰리슨"
3130,제로법칙의 비밀,2014-08-14,784000,42123100,98,5310,1,1,미국,와이드 릴리즈(주),15세이상관람가,SF,테리 길리엄,"크리스토프 왈츠,맷 데이먼,틸다 스윈튼,벤 위쇼"
3131,돈키호테를 죽인 사나이,2019-05-23,47040590,47040590,6038,6038,42,533,스페인,(주)디스테이션,12세이상관람가,드라마,테리 길리엄,"아담 드라이버,조나단 프라이스,올가 쿠릴렌코,스텔란 스카스가드"
3132,런던잡: 다이아몬드를 훔쳐라,2018-08-03,1000,1000,1,1,1,1,영국,,[국내] 15세 관람가,액션,테리 리 코커,"마이클 맥켈,시드니 킨,로버트 풋"
3133,아우슈비츠,2019-06-20,33000,33000,27,27,5,27,영국,(주)풍경소리,[국내] 15세 관람가,드라마,테리 리 코커,"루이스 커크,클라우디아 그레이스 맥켈,마이클 맥켈"
3134,론섬 도브 처치,2016-11-18,5000,5000,1,1,1,1,캐나다,(주)이놀미디어,15세이상관람가,서부극(웨스턴),테리 마일즈,"톰 베린저,그레이스톤 홀트"
3135,두 여자: 피의 복수,2016-12-22,300000,300000,60,60,1,1,미국,(주)블루브릭,청소년관람불가,스릴러,테리 마일즈,"커스테인 프라우트,티에라 스코브예,마이클 칼 리차드"
3136,스퀴즈,2016-11-10,14809000,14809000,1866,1866,40,389,미국,"시네마 뉴원,(주)드림팩트엔터테인먼트",15세이상관람가,코미디,테리 재스트로,"제레미 섬터,제이슨 도링,크리스토퍼 맥도날드,캐서린 라나사,질리언 머레이,마이클 누리,데이빗 오도넬,팀 웨어"
3137,위기의 남자들,2013-11-21,385000,385000,77,77,1,1,영국,(주)미디어데이,15세이상관람가,코미디,테리 조지,"브렌든 프레이저,마틴 맥캔,데이비드 오하라"
3138,호텔 르완다,2006-09-07,105000,69353900,35,10826,1,1,영국,(주)동숭아트센터,12세관람가,드라마,테리 조지,"돈 치들,와킨 피닉스,장 르노,닉 놀테"
