영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
인디애니유랑단2012-도시 생각,,5000,5000,1,1,1,1,한국,,15세이상관람가,애니메이션,,
인디애니유랑단2012-소중한 당신,,5000,5000,1,1,1,1,한국,,12세이상관람가,애니메이션,,
인디애니유랑단2012-환상의 짝,,5000,5000,1,1,1,1,한국,,15세이상관람가,애니메이션,,
2013 최강애니전-최강감독열전-제레미 클래핀 감독전,,5000,5000,1,1,1,1,프랑스,,,애니메이션,,
6월 인디애니씨앗터 33회 - 비밀의 정원,,5000,5000,1,1,1,1,한국,,,애니메이션,,
8월 인디애니씨앗터 -'인간회귀',,5000,5000,1,1,1,1,한국,,,애니메이션,,
한국단편3,,5000,5000,1,1,1,1,한국,,,장르없음,,
겟 어웨이,2016-12-23,5000,5000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,스릴러,,캐서린 아네트
글로컬 구애전 단편 5,,5000,5000,1,1,1,2,기타,,,장르없음,,
EIDF 2018 단편 다큐,,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
SICAF2018 경쟁:키즈2,,5000,5000,1,1,1,1,기타,,,애니메이션,,
SICAF2018 월드포커스: 슬로바키아 25주년 특별전,,5000,5000,1,1,1,1,슬로바키아,,,애니메이션,,
내일이 아니면 언제?,,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
바르팍을 위한 노래,,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
부르카 복서,,5000,5000,1,1,1,3,미국,,,다큐멘터리,,
시간위示間威,,5000,5000,1,1,1,1,한국,,,다큐멘터리,,
제9회 DMZ국제다큐영화제 단체관람2,,5000,5000,1,1,1,1,네덜란드,,,다큐멘터리,,
제9회 DMZ국제다큐영화제 한국다큐쇼케이스단편1,,5000,5000,1,1,1,1,한국,,,다큐멘터리,,
"최전선을 지키는 의사들 : 난민, 그들의 험난한 겨울",,5000,5000,1,1,1,1,영국,,,다큐멘터리,,
개인교습,2020-03-02,5000,5000,1,1,1,1,프랑스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
공포의 묘지: 망자의 저주,2019-12-23,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
굿바이 포멜로,,5000,5000,1,1,1,1,베트남,,,다큐멘터리,,
금기를 깨트린 여자들,2020-05-20,5000,5000,1,1,1,1,스페인,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
더 페이탈 레이드,,5000,5000,1,1,1,1,홍콩,,,액션,,"담요문,양쟁,당문룡,하패유,양공여"
더 프로텍터,,5000,5000,1,1,1,1,기타,,,코미디,,
더 헌티드: 저주받은 집,2020-02-03,5000,5000,1,1,1,1,영국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
레닌그라드 대공습,2020-03-17,5000,5000,1,1,1,1,러시아,(주)소나무픽쳐스,12세이상관람가,액션,,
마더체인지,2020-06-09,5000,5000,1,1,1,1,미국,(주)투모션,청소년관람불가,멜로/로맨스,,
마티나: 위험한 정사,2020-03-24,5000,5000,1,1,1,1,크로아티아,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
메가로돈: 거대 상어의 습격,2019-06-03,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,액션,,
명기 피어나는 와이프,2019-12-19,5000,5000,1,1,1,1,일본,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),,
몸부림 치다,2019-12-19,5000,5000,1,1,1,1,일본,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),,
무림3대고수전,2020-03-02,5000,5000,1,1,1,1,중국,(주)소나무픽쳐스,12세이상관람가,액션,,
무협: 절대비기의 비밀,2020-02-03,5000,5000,1,1,1,1,중국,(주)소나무픽쳐스,12세이상관람가,액션,,
베스테르플라테 전투,2019-11-28,5000,5000,1,1,1,1,폴란드,(주)박수엔터테인먼트,12세이상관람가,드라마,,
블랙 스완: 흑화,2019-06-12,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,공포(호러),,
빅 브라더,2019-08-01,5000,5000,1,1,1,1,홍콩,㈜코리아스크린,15세이상관람가,액션,,견자단
사탄의 인형: 상속 받은 저주,2019-12-12,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
샬롯: 욕망의 법칙,2020-05-01,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,청소년관람불가,멜로/로맨스,,
성기사단: 어둠의 마법사,2020-02-03,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,12세이상관람가,액션,,
스윙어:막장불륜멜로,2019-12-09,5000,5000,1,1,1,1,칠레,(주)소나무픽쳐스,청소년관람불가,코미디,,
스콜피온: 대테러 진압 작전,2020-03-09,5000,5000,1,1,1,1,우즈베키스탄,(주)소나무픽쳐스,15세이상관람가,액션,,
스텝업6: 이어 오브 더 댄스,,5000,5000,1,1,1,1,미국,㈜코리아스크린,,멜로/로맨스,,
시크릿 웨폰,2019-11-05,5000,5000,1,1,1,1,러시아,(주)소나무픽쳐스,15세이상관람가,전쟁,,
아내의여동생-무삭제,2019-11-19,5000,5000,1,1,1,1,한국,스마일컨텐츠,청소년관람불가,멜로/로맨스,,
아이덴티티: 11번째 환자,2020-07-03,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,공포(호러),,
약점잡힌 간호사,2019-01-23,5000,5000,1,1,1,1,일본,(주)라온컴퍼니플러스,청소년관람불가,멜로/로맨스,,
엑소시즘: 귀신과의 대화,2020-06-26,5000,5000,1,1,1,1,포르투갈,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
옆집소녀3-무삭제,2019-11-08,5000,5000,1,1,1,1,한국,스마일컨텐츠,청소년관람불가,멜로/로맨스,,
오로슬란,,5000,5000,1,1,1,1,기타,,,드라마,,
인 더 다크: 악령의 부활,2020-07-03,5000,5000,1,1,1,1,영국,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
임파서블 미션,2020-09-23,5000,5000,1,1,1,1,스페인,(주)박수엔터테인먼트,,액션,,
정사: 금지된 사랑,2020-01-23,5000,5000,1,1,1,1,헝가리,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
정사: 미친 사랑,2020-06-08,5000,5000,1,1,1,1,핀란드,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
태양 대폭발: 지구 최후의 날,2020-06-08,5000,5000,1,1,1,1,우크라이나,(주)소나무픽쳐스,12세이상관람가,SF,,
토네이도: 지구 재앙의 날,2020-04-24,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,액션,,
포르노 스캔들,2020-03-02,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,다큐멘터리,,
제15회 SIYFF-경쟁 19+ 1,,6000,6000,1,1,1,1,,,,장르없음,,
고백! 세명의 풍속녀,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
날씨 아나운서의 정사,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편보다 젊은 남자,2018-01-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
누나와 하코네 온천여행,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
단한번의 불륜-연하남,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
맨션 관리인 꼬시기,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
몸좋은 도련님이 좋아,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
불륜가족 무삭제,2017-10-17,6000,6000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,,
빨간 폭주 정사,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
빨간사과와 거유녀,2018-01-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
뺏고 싶은 형수,2018-01-25,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
색기 노출증의 여자,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
아내의 젊은 엄마,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
아들의 미인 여교사,2018-01-25,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
여자 아나운서의 속살,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
여작가와 편집장,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
연하남과 러브호텔,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
영화관에서 당하는 여자들,2018-01-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
유니폼을 벗은 관리인,2018-01-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
음란모녀의 성욕 이발소,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
자꾸 열리는 검은 속옷,2018-01-25,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
장난치는 관능천사,2018-01-25,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
츠보미 여닌자의 흡입술,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
친목회의 변태 투어,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
허락 받은 정사- 맞바람,2018-01-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
헤이데이,2018-05-03,6000,6000,1,1,1,1,미국,주식회사 플릭스코,청소년관람불가,드라마,,"제임스 프랭코,나탈리 포트만"
회사사장과 계약사원,2018-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
AV배우의 은밀한 사생활,2020-08-04,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
AV여배우의 마지막 촬영,,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
G컵 베이글의 격렬한 플레이,2020-03-28,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
가상화폐 섹스: 거품처럼 사라진 부부,,6000,6000,1,1,1,1,일본,,청소년관람불가,드라마,,
가질 수 없는 첫사랑 가정교사,2020-03-28,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
각성한 며느리와 시아버지,2020-03-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
간보는 음란숙모,2020-03-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
거유미녀 서큐버스,2020-03-29,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
결혼전 아내친구가 찾아온 날 - 아내는 한시간 후,2019-12-06,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
골프강사 새엄마가 너무 이쁘다,2019-12-06,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
과외선생과 성적의 관계 2,2019-12-10,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
깊숙한 걸 좋아하는 아줌마,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
꽃미모 며느리에게 갑질,2020-01-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
꽃미모 며느리와 동거,2020-03-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
꽉찬 느낌이 좋은 새엄마,2020-01-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
꿀빠는 젊은 택배알바,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
끝까지 가는 새엄마,2020-01-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
나노 테러리즘 - CIA 비밀요원,2019-11-08,6000,6000,1,1,1,1,미국,(주)도키엔터테인먼트,15세이상관람가,SF,,
나를 꼬시는 가정교사,2020-01-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
나쁜 섹스 : 그놈에게 당한 날,2020-10-19,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,,
나의 부장님: 남편은 모르는 음탕한 비밀,,6000,6000,1,1,1,1,일본,,청소년관람불가,드라마,,카와카미 나나미
남자 간호사의 문란한 성기록,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남자대학후배와 끝장정사,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편 바로 옆에서 정사,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편 옆에서만은 안 돼,2019-12-06,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
남편보다 네가 좋아,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편보다 만족한 마사지경험,2019-12-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편상사와의 속궁합,2020-01-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편에게 들킨 불륜 - 연하남,2020-04-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편에게는 보여준 적 없는 교태,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편은 이런거 해주지않아,2019-11-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편을 배신한 육체미망인,2020-05-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
남편이 알면 맞아죽을 관계-새엄마는 초거유,2019-12-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
"낮에는 여상사, 밤에는 나의 비서",2019-12-18,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,코바야카와 레이코
낮잠자는 새엄마의 속옷이 보이고,2019-12-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
내 친구와 결혼한 하타노 유이,2020-03-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
내가 가져버린 사위는 몸짱,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
너무 잘 느끼는 여자,,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
노브라 가정교사 - I컵의 사랑,2020-05-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
노브라로 도발하는 그녀의 향기,2019-11-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
노브라로 알면서 유혹하다니,2019-11-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
당신은 보지 말아줘,2019-11-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
대낮불륜의 욕정아내,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
대물인 의붓아들,2020-01-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
대학생 기숙사 밤당번녀-G컵,2020-05-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
더스트워커,,6000,6000,1,1,1,1,호주,(주)누리픽쳐스,,드라마,,
도도녀 길들이기 무삭제판,,6000,6000,1,1,1,1,한국,,,성인물(에로),,
돈많은 유부녀와 여행계약-전편,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
돈많은 유부녀와 여행계약-후편,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
돌싱들의 야릇한 소개팅 - 화끈하다,2020-01-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
돌싱인 친구엄마의 욕구가 터진 날,2019-12-06,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
동아리 선배와 놀아난 여친,2019-11-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
듬뿍 젖은 새엄마 - 실컷 흥분 한 날,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
레프트 비하인드: 남겨진 시대,,6000,6000,1,1,1,1,미국,,,어드벤처,,
루시드: 자각몽,2020-01-24,6000,6000,1,1,1,1,영국,(주)도키엔터테인먼트,15세이상관람가,SF,,
마사지로 가버린 유부녀들,2019-11-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
만취한 동창회의 스와핑,2020-02-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
만취한 친구아내가 나를,2020-04-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
